stop_name,lng,lat
SJ697 - INTI INTERNASOINAL KOLEJ SUBANG,101.59236,3.07295
SJ698 - FIRST SUBANG,101.58544,3.0788
SJ699 - SAUJANA RECIDENCE,101.58692,3.0835
SJ700 - KTM BATU TIGA,101.5605,3.07469
SJ701 - FIRST SUBANG,101.58581,3.07861
SJ702 - TMN PUNCAK JALIL,101.67488,3.01776
SJ703 - TMN PUNCAK JALIL,101.67509,3.01772
PTMN WETLAND (SELATAN),101.69722,2.96034
SP319 - TANMING BOULEVARD (SELATAN),101.61285,2.9779
SP320 - TAMAN MERANTI JAYA (UTARA),101.61203,2.97413
SP321 - TAMAN PUTRA PUCHONG,101.61427,2.9675
SP322 - KG MASJID (SELATAN),101.61895,2.96388
SP324 - MASJID KG PULAU MERANTI,101.63886,2.9697
SP325 - DESARIA VILLA CYBERJAYA,101.6397,2.97757
SP326 - TAMAN MERANTI INDAH (SELATAN),101.64182,2.9688
SP327 -,101.62189,2.96296
SP328 - KG MASJID (SELATAN),101.61917,2.96406
SP329 - SAVILLE PUCHONG,101.61705,2.95701
SP330 - SAVILLE PUCHONG,101.61677,2.95736
SP331 - TAMAN PUTRA PUCHONG,101.61387,2.96794
SP332 - TAMAN MERANTI JAYA (UTARA),101.61235,2.97249
SP333 - TANMING BOULEVARD (SELATAN),101.61265,2.97802
SP334 - PUTRA PERDANA 2 (SELATAN),101.61939,2.94244
SP335 - PUTRA PERDANA 2 (SELATAN),101.61933,2.94236
SP336 - APARTMENT ANGGERIK,101.62158,2.94821
SP337 - APARTMENT ANGGERIK,101.62063,2.948
SP338 - TAMAN PUTRA PERDANA 3,101.61798,2.94089
SP339 - TAMAN PUTRA PERDANA 3,101.6177,2.94099
SP340 - MMU CYBERJAYA,101.64355,2.92252
SP342 - MASJID UIM CYBERJAYA,101.64744,2.93051
SP345 - KOLEJ UNIVERSITI SAINS KESIHATAN CYBERJAYA,101.65422,2.93061
MAHKAMAH TINGGI KUALA LUMPUR,101.67142,3.1761
GOKL_Pasar Seni,101.6956852,3.1435096
RAPID10,101.6127547,3.0160593
RAPID11,101.6279193,3.0025732
APARTMENT DESA TUN RAZAK,101.71921,3.0791
APARTMENT DESA TUN RAZAK,101.71877,3.07918
DTR APARTMENT,101.71763,3.07825
ENDAH PARADE (SELATAN),101.69283,3.06196
TMN SRI KUCHING,101.66903,3.19629
CHERAS SENTRAL MALL,101.74455,3.07934
CHERAS SENTRAL MALL,101.74503,3.07886
TMN PELANGI,101.693417,3.207677
TMN PELANGI,101.69358,3.208
TMN KOPERASI POLIS FASA 1,101.69374,3.2196
TMN KOPERASI POLIS FASA 1,101.69406,3.21959
PETALZ RESIDENCE,101.6616,3.08322
PETALZ RESIDENCE,101.66123,3.08349
PPR SRI PANTAI (BARAT),101.67316,3.10755
KTM ANGKASAPURI,101.67318,3.11251
KUARTERS TNB (DAHLIA),101.67181,3.11645
KTM ANGKASAPURI,101.67354,3.11233
KTM PANTAI DALAM,101.66905,3.09577
KG PANTAI,101.67031,3.09861
SMK SERI HARTAMAS,101.64807,3.15798
MEDAN DAMANSARA,101.65834,3.13957
TMN JAWA JINJANG SOUTH (UTARA),101.66605,3.19768
TMN JAWA JINJANG SOUTH (SELATAN),101.66578,3.19696
MADRASAH MANBAUL ULOOM TMN SEJAHTERA JINJANG SOUTH,101.66566,3.19326
TMN SEJAHTERA JINJANG SOUTH (BARAT),101.66642,3.19239
TMN SEJAHTERA JINJANG SOUTH (TIMUR),101.66718,3.19246
KG PASIR SEGAMBUT,101.66885,3.1902
SK SEGAMBUT,101.66854,3.18736
SK SEGAMBUT,101.66851,3.18747
KG PASIR SEGAMBUT,101.66869,3.19035
TMN SEJAHTERA JINJANG SOUTH (TIMUR),101.6673,3.19238
TMN SEJAHTERA JINJANG SOUTH (BARAT),101.66628,3.19228
MADRASAH MANBAUL ULOOM TMN SEJAHTERA JINJANG SOUTH,101.66548,3.19368
TMN JAWA JINJANG SOUTH (SELATAN),101.66561,3.19671
TMN JAWA JINJANG SOUTH (UTARA),101.666,3.1978
TMN LAWA JINJANG SOUTH (TIMUR),101.66593,3.19845
TMN LAWA JINJANG SOUTH (TENGAH),101.66441,3.19876
TMN LAWA JINJANG SOUTH (BARAT),101.66394,3.19853
KUIL SRI MAHA MARIAMMAN TMN SRI SEGAMBUT (TIMUR),101.66052,3.19792
TMN SRI SEGAMBUT (TIMUR),101.65919,3.19951
KUIL SRI MAHA MARIAMMAN TMN SRI SEGAMBUT (BARAT),101.65991,3.19797
KUIL SRI MAHA MARIAMMAN TMN SRI SEGAMBUT (TIMUR),101.66025,3.19787
TMN PUSAT KEPONG (TIMUR),101.65803,3.19958
TMN SRI SEGAMBUT (BARAT),101.65517,3.19885
TMN PUSAT KEPONG (TENGAH),101.65694,3.19961
DEWAN SERARGUNA TMN PUSAT KEPONG (SELATAN),101.65504,3.20097
DEWAN SERARGUNA TMN PUSAT KEPONG (UTARA),101.65453,3.20165
TMN PUSAT KEPONG (UTARA),101.65525,3.20306
MENARA TH SELBORN,101.71263,3.16856
FLAT PKNS JLN TUN RAZAK,101.71481,3.16637
THREE28 TUN RAZAK,101.71612,3.16427
MEGAN AVENUE 2,101.71324,3.16229
THREE28 TUN RAZAK,101.71584,3.16407
MENARA TH SELBORN,101.71206,3.16856
FLAT PKNS JLN TUN RAZAK,101.71481,3.16583
THE INTERMARK,101.71956,3.16178
RESIDENCE KIA PENG,101.71458,3.1529
THE BINJAI,101.71757,3.15427
THE AVARE KL,101.72009,3.15604
MENARA JCORP,101.72141,3.14257
LG46_JP,101.4528131,2.7688964
MENARA JCORP,101.72103,3.14288
PLAZA DIJAYA,101.72201,3.14619
PANGSAPURI LESTARI TASIK PERMAISURI,101.71393,3.09873
VISTA AMANI TASIK PERMAISURI,101.71511,3.09674
UNIT BERKUDA DBKL (BARAT),101.71659,3.09336
MASJID SAIDINA OTHMAN IBN AFFAN,101.71759,3.0905
TMN MIDAH (SELATAN),101.7256,3.0902
TMN MIDAH (TIMUR),101.72882,3.09466
PUSAT KOMERSIAL TMN MIDAH,101.72916,3.09646
SK TMN MIDAH,101.72756,3.09677
TMN MIDAH (BARAT),101.72624,3.09629
TMN JAYA (UTARA),101.72512,3.09432
SURAU AL-ITTIHADIAH TMN JAYA,101.72313,3.08976
TMN JAYA (SELATAN),101.72312,3.09076
PUSAT KOMERSIAL TMN MIDAH,101.72895,3.09658
TMN MIDAH (TIMUR),101.7289,3.0945
BANDAR TUN RAZAK (TIMUR),101.72633,3.09183
TMN MULIA,101.71666,3.09043
FLAT TMN MULIA,101.71589,3.08991
FLAT TMN MULIA,101.71564,3.08948
UNIT BERKUDA DBKL (BARAT),101.71635,3.09362
VISTA AMANI TASIK PERMAISURI,101.71513,3.09613
PANGSAPURI LESTARI TASIK PERMAISURI,101.71398,3.09851
TMN TASIK PERMAISURI,101.71824,3.09633
TMN TASIK PERMAISURI,101.71815,3.09638
SM SAINS SELANGOR,101.72015,3.10233
HUKM,101.72304,3.09935
SM SAINS SELANGOR,101.71959,3.1022
LAMAN TASIK SRI PERMAISURI,101.7146,3.10473
LAMAN TASIK SRI PERMAISURI,101.71499,3.10479
SK TMN MIDAH,101.72801,3.09683
TMN MIDAH (BARAT),101.72619,3.09639
TMN SRI HARTAMAS,101.6514,3.1596
SK SERI HARTAMAS,101.65319,3.16145
PLAZA DAMAS KENNY HEIGHTS,101.65613,3.16324
PUNCAK PRIMA CONDOMINIUM KENNY HEIGHTS,101.65969,3.16399
DUTA NUSANTARA,101.66694,3.1675
MASJID DUTA (SELATAN),101.6711,3.17056
MATRADE (BARAT),101.66614,3.17726
FLAT TMN MELATI (BLK F),101.73616,3.21865
DUTA NUSANTARA,101.66731,3.16774
PUNCAK PRIMA CONDOMINIUM KENNY HEIGHTS,101.65967,3.16385
PLAZA DAMAS KENNY HEIGHTS,101.65645,3.16315
SK SERI HARTAMAS,101.65326,3.16135
TMN SRI HARTAMAS,101.65152,3.15955
SSM BKT DAMANSARA,101.64792,3.14624
BKT DAMANSARA COMMUNITY CENTRE,101.6563,3.14945
MENARA BANGSAR,101.66421,3.14236
JLN LIMAU MANIS BANGSAR PARK (UTARA),101.67405,3.1368
JLN LIMAU MANIS BANGSAR PARK (UTARA 2),101.67401,3.13558
JLN LIMAU MANIS BANGSAR PARK (TENGAH),101.67396,3.13376
JLN LIMAU MANIS BANGSAR PARK (SELATAN),101.67394,3.13303
JLN LIMAU MANIS BANGSAR PARK (SELATAN 2),101.67388,3.13148
LUCKY GARDEN,101.67342,3.12715
WISMA DAMANSARA,101.67028,3.15103
BKT DAMANSARA COMMUNITY CENTRE,101.65668,3.14928
PUSAT SAINS NEGARA BKT DAMANSARA,101.64506,3.1471
SSM BKT DAMANSARA,101.64793,3.14608
RAPID15,101.5721853,3.0088738
RAPID16,101.5753144,2.9964724
RAPID18,101.58174,3.029825
RAPID19,101.5809053,3.0216479
DAMANSARA UTAMA (SELATAN),101.62054,3.13301
DAMANSARA UPTOWN (BARAT),101.62072,3.13508
PUSAT SAMPEL GEOLOGI PETRONAS (UTARA),101.75653,3.18048
HAB AMPANG POINT,101.75061,3.15742
FLAT TMN DATO AHMAD RAZALI,101.75752,3.15284
KG BARU AMPANG,101.76473,3.13588
APARTMENT DESA PERMAI (SELATAN),101.78687,3.14485
TMN SERI AMPANG,101.77434,3.14338
AMPANG WATERFRONT 2 (BARAT),101.77102,3.14458
AMPANG JAYA (TENGAH),101.76455,3.1565
AMPANG JAYA (TIMUR),101.763,3.15625
TUDOR COURT,101.76744,3.15555
TMN TAR,101.76731,3.15634
KG. TASEK TAMBAHAN (TIMUR),101.77008,3.12688
TMN KENCANA (TIMUR),101.75045,3.11962
TMN KENCANA (BARAT),101.74866,3.11958
TMN KENCANA (UTARA),101.75133,3.12065
LA JARDIN DELUXE CONDOMINIUM,101.75594,3.12907
SETOR MPAJ,101.76201,3.1326
TMN MUDA (UTARA),101.75927,3.12072
PARAGON POINT (UTARA),101.76307,3.12116
TMN SERAYA (UTARA),101.76361,3.11638
TMN SERAYA (TIMUR),101.76323,3.11563
PANDAN MEWAH APARTMENT,101.76569,3.12703
TMN MUDA (SELATAN),101.75842,3.11428
TNB STORE AU3,101.76023,3.18843
TMN LEMBAH KERAMAT AU5 (SELATAN),101.7529,3.20156
UKAY SERAYA,101.76817,3.19737
FLAT TMN AR-RIDHUAN (BARAT),101.75574,3.14535
PANDAN PERDANA BUSINESS CENTER,101.74707,3.12248
TMN MELUR (BARAT),101.76315,3.11898
TMN MELUR (BARAT),101.76332,3.11816
PANDAN MEWAH APARTMENT,101.76293,3.12985
PANDAN MEWAH APARTMENT,101.76315,3.13069
KJ1 - CEMARA APARTMENT,101.75759,3.09466
KJ2 - CEMARA APARTMENT,101.75767,3.09476
KJ3 - TMN BKT SEGAR JAYA 2,101.75968,3.09479
KJ4 - TMN SEGAR PERDANA (UTARA),101.7609,3.094
KJ5 - PERDANA SQUARE,101.76174,3.09223
KJ6 - PERDANA SQUARE,101.76194,3.09217
KJ8 -,101.76124,3.08935
KJ9 -                             HAB TMN AWANA CHERAS,101.76329,3.08859
KJ10 - HAB TMAN AWANA CHERAS,101.76289,3.08804
KJ32 -,101.76336,3.07822
SL138 - TMN PERMAI JAYA (SELATAN),101.72601,3.25743
SL208 - SMK GOMBAK SETIA,101.71506,3.21907
SL209 - TMN WANGSA PERMAI,101.6114,3.20831
SL316 - TMN WANGSA PERMAI,101.61133,3.2084
SL311 - LRT TMN MELATI,101.72427,3.23126
SL312 - DESA AMAN PURI (SELATAN),101.615,3.2088
SL314 - DAMANSARA SURIA KIPARK,101.60777,3.20499
SL315 - HAB BAS KIPARK,101.60716,3.20691
SJ604 - PANGSAPURI SRI EMAS,101.67146,2.98851
SJ624 - KG.BARU SERI KEMBANGAN,101.70491,3.02152
PHERIOT-WATT UNIVERSITY PRESINT 5,101.67101,2.89783
PSERI GEMILANG BRIDGE,101.67963,2.90119
PMINISTRY OF RURAL & REGIONAL DEVELOPMENT (BARAT),101.681,2.9048
PMINISTRY OF RURAL & REGIONAL DEVELOPMENT (BARAT),101.68048,2.90496
PDATARAN GEMILANG / MINISTRY OF COMMUNICATION & MULTIMEDIA,101.68117,2.90344
PDATARAN GEMILANG / MINISTRY OF COMMUNICATION & MULTIMEDIA,101.67958,2.90404
PMINISTRY OF WOMEN FAMILY & COMMUNITY DEVELOPMENT,101.68012,2.90242
PMINISTRY OF WOMEN FAMILY & COMMUNITY DEVELOPMENT,101.67971,2.90261
PMOTOCROSS FMX CIRCUIT (TIMUR),101.68221,2.91005
PMOTOCROSS FMX CIRCUIT (TIMUR),101.68268,2.90967
PGALERIA PJH,101.68268,2.91197
PGALERIA PJH,101.6833,2.91116
PMINISTRY OF YOUTH & SPORTS,101.68388,2.9148
PMINISTRY OF YOUTH & SPORTS,101.6842,2.91424
PMENARA PJH / MINISTRY OF FEDERAL TERRITORIES,101.68686,2.92761
PPUTRA HARMONI (SELATAN),101.67273,2.93679
PPUTRA HARMONI (UTARA),101.67174,2.93916
PPERUMAHAN PENJAWAT AWAM PRESINT 9 (SELATAN),101.67576,2.94423
PPERUMAHAN PENJAWAT AWAM PRESINT 9 (SELATAN),101.67566,2.9441
PCAMELOT PRESINT 9,101.67297,2.94235
PCAMELOT PRESINT 9,101.67284,2.94236
PMINISTRY OF HEALTH (UTARA),101.70793,2.94448
PSEK ARAB MODIN ANTARABANGSA,101.72584,2.94946
PPARK & RIDE/ HAB BAS PRESINT 14,101.72371,2.94842
PALAMANDA SHOPPING CENTER (SELATAN),101.71287,2.93978
PALAMANDA SHOPPING CENTER (UTARA),101.71202,2.9413
PPERUMAHAN PENJAWAT AWAM PRESINT 9 FASA 12 (SELATAN),101.68008,2.93706
PPERUMAHAN PENJAWAT AWAM PRESINT 9 FASA 12 (SELATAN),101.68014,2.93785
PPRESINT 4 (BARAT),101.68045,2.90766
PPRESINT 4 (BARAT),101.68052,2.90791
PSERI SAUJANA BRIDGE,101.6786,2.90906
PSERI SAUJANA BRIDGE,101.67879,2.90926
PPUTRA BRIDGE,101.69058,2.9334
PPUTRA BRIDGE,101.69045,2.93328
PSK PRESINT 8 (2) (SELATAN),101.68081,2.92966
PSK PRESINT 8 (2) (SELATAN),101.68106,2.92982
PTMN WETLAND (SELATAN),101.69698,2.96045
PTMN WETLAND (UTARA),101.69725,2.96385
PTMN WETLAND (UTARA),101.69741,2.96344
KL80_JP - MENARA IMC,101.7064884,3.1550675
KL102_JP - CENTRAL MARKET (TIMUR),101.6964926,3.146041
KL82_JP - MONORAIL RAJA CHULAN,101.7096268,3.1526479
KL18_JP - KL TOWER (TIMUR),101.7068979,3.1531649
KL24_JP - MENARA IMC,101.7053865,3.155225
KL26_JP - SMK CONVENT BUKIT NANAS,101.7009737,3.1535289
SP395 - BNM DATA CENTER CYBERJAYA,101.655017,2.918971
PJ51_JP,101.6471505,3.1070441
BD17_JP,101.4632229,3.0535369
SA533_JP,101.4964972,3.0578649
SA563_JP,101.5030162,3.0584098
BD318_JP,101.3463436,2.9599849
BD337_JP,101.3433897,2.9843677
BD62_JP,101.44063,3.0151346
BD60_JP,101.442464,3.0273684
BD59_JP,101.4421211,3.0306252
BD87_JP,101.4441042,2.9986183
BD89_JP,101.4481932,2.9894593
BD101_JP,101.4557477,2.9806265
BD90_JP,101.4582093,2.9777813
BD91_JP,101.4669517,2.9607305
LG182_JP,101.471603,2.9453129
LG183_JP,101.4722554,2.9408458
LG184_JP,101.4727341,2.9366496
LG185_JP,101.4730454,2.9323208
LG186_JP,101.4734484,2.9278501
LG187_JP,101.4736283,2.9210531
LG188_JP,101.4742866,2.9173255
LG189_JP,101.4745466,2.9146609
LG193_JP,101.4674862,2.9040342
LG211_JP,101.5254929,2.8394189
LG26_JP,101.5246422,2.8200452
LG29_JP,101.5023097,2.8123102
SP106_JP,101.6709461,2.8531865
SP105_JP,101.6709225,2.8568164
SP224_JP,101.6721761,2.8580667
SP10_JP,101.6786352,2.8598072
SP233_JP,101.6751215,2.8643862
SP234_JP,101.6735611,2.8659775
SP100_JP,101.6735842,2.8656478
SP232_JP,101.6704173,2.8709034
SP231_JP,101.6693836,2.8726089
SP230_JP,101.6665294,2.878067
SP229_JP,101.6654907,2.8806419
LG142_JP,101.6295241,2.8301465
LG98_JP,101.4593869,2.7812594
LG45_JP,101.4594393,2.7810826
LG99_JP,101.4623537,2.7832502
LG100_JP,101.4652371,2.7815629
LG101_JP,101.4706856,2.7784217
LG41_JP,101.4741576,2.776959
LG40_JP,101.4776254,2.7810622
LG39_JP,101.4790985,2.7828348
LG38_JP,101.4814506,2.7856698
LG105_JP,101.4816604,2.7861284
LG37_JP,101.4829406,2.7874779
LG106_JP,101.4830188,2.7877664
LG36_JP,101.4838778,2.7886498
LG107_JP,101.4838911,2.7888632
LG33_JP,101.4928419,2.7997768
BD72_JP,101.4459823,3.0034057
BD80_JP,101.4458836,3.0035456
BD70_JP,101.4460913,3.0080212
BD71_JP,101.4461845,3.0077037
BD540_JP,101.4632616,3.0059491
BD539_JP,101.4648046,3.0100966
BD584_JP,101.4491674,3.0118979
BD590_JP,101.4467924,3.0128144
BD431_JP,101.3918013,3.0090719
BD419_JP,101.4833664,2.9791425
LG114_JP,101.5023303,2.8125643
KL2250_JP,101.7119266,3.194705
KL2088_JP,101.7359069,3.1898003
KL2089_JP,101.7363821,3.1881175
KL1820_JP,101.6936385,3.1500026
PJ593_JP,101.6253025,3.1998369
PJ591_JP,101.6123282,3.1999581
SA896_JP,101.5718644,3.2084809
SA639_JP,101.5665305,3.208402
SA640_JP,101.5636771,3.2076706
SA606_JP,101.5592438,3.2032457
SA607_JP,101.556622,3.2014278
SA609_JP,101.5488443,3.200218
SA632_JP,101.5480538,3.2009868
SA631_JP,101.5461109,3.2035884
SA629_JP,101.5439324,3.2048906
SA628_JP,101.5406503,3.2070682
SA627_JP,101.5395172,3.2078826
SA624_JP,101.5156777,3.2187212
SA621_JP,101.4993497,3.2225441
SA939_JP,101.4940402,3.2286685
SA620_JP,101.4930663,3.2301359
KS38_JP,101.4727377,3.246217
KS155_JP,101.4712068,3.2496186
KS64_JP,101.4112619,3.3629581
KS60_JP,101.4110931,3.3629438
SA411_JP,101.5348123,3.0303106
SA405_JP,101.5349423,3.0308882
SA407_JP,101.5364442,3.0260388
SA408_JP,101.5374738,3.0240755
SA153_JP,101.4991528,3.0037612
SA880_JP,101.4918737,3.0055047
BD355_JP,101.4917277,3.0054366
SA879_JP,101.491052,3.0068763
SA878_JP,101.4900032,3.0086517
SA877_JP,101.4883181,3.0115262
SA876_JP,101.4867454,3.0142141
SA875_JP,101.4843944,3.0181877
SA874_JP,101.483093,3.0204083
SA872_JP,101.481798,3.0227071
SA869_JP,101.480884,3.0241997
SA867_JP,101.4793439,3.0271565
BD30_JP,101.4516358,3.0373194
BD49_JP,101.4515226,3.0375138
BD29_JP,101.4519014,3.0389334
BD50_JP,101.4517675,3.0390374
BD7_JP,101.4863023,3.0146922
BD194_JP,101.4510111,3.0550016
BD572_JP,101.4437638,3.0926943
BD180_JP,101.4412386,3.1196934
BD162_JP,101.4394308,3.134981
BD174_JP,101.439317,3.1376035
BD173_JP,101.4389783,3.1397787
BD564_JP,101.4387098,3.1417589
BD171_JP,101.4381658,3.1456319
BD170_JP,101.4375103,3.150456
BD169_JP,101.4360397,3.1611837
BD166_JP,101.4359151,3.1609401
SA37_JP,101.4912573,3.066018
SA865_JP,101.4915361,3.066779
SA311_JP,101.4811871,3.0689947
SA310_JP,101.4819461,3.0706061
SA35_JP,101.4933066,3.075276
SA34_JP,101.4944186,3.077442
SA114_JP,101.5512877,3.0796639
SA797_JP,101.5466671,3.0852029
KS257_JP,101.292713,3.3572887
KS243_JP,101.2927116,3.3570543
KS258_JP,101.2991056,3.3598023
KS260_JP,101.3077723,3.3628196
KS232_JP,101.3565347,3.360841
KS231_JP,101.3816754,3.3707973
KS275_JP,101.4049096,3.3786146
KS225_JP,101.40508,3.3784249
SL378_JP,101.6460677,3.2571108
SL382_JP,101.6518507,3.2487125
KL567_JP,101.6714328,3.2350098
KL1498_JP,101.6719282,3.2241671
KL2248_JP,101.6719733,3.2223924
SL267_JP,101.6528598,3.2537729
SL277_JP,101.6527523,3.2537945
SL50_JP,101.6665923,3.2521233
SL49_JP,101.6658027,3.2535556
SL42_JP,101.6689072,3.2529834
KL1505_JP,101.6720937,3.2149009
SL360_JP,101.5802033,3.3284451
SL361_JP,101.5803142,3.3286582
HS95_JP,101.6282597,3.3917453
HS96_JP,101.6280791,3.3916381
HS341_JP,101.6287929,3.4032885
HS338_JP,101.6391401,3.4682413
HS213_JP,101.6394127,3.476323
HS214_JP,101.6400019,3.48057
HS327_JP,101.6325504,3.512452
HS326_JP,101.6311439,3.5216932
HS325_JP,101.6362472,3.5392268
HS155_JP,101.6297083,3.5629353
HS154_JP,101.6228941,3.5668103
HS237_JP,101.6229219,3.5664763
HS153_JP,101.6153111,3.5754316
HS238_JP,101.6148862,3.5756891
HS152_JP,101.6113672,3.5784822
HS239_JP,101.611106,3.5786669
HS150_JP,101.6052186,3.5903583
HS253_JP,101.5560248,3.6459886
HS140_JP,101.5559486,3.6462646
HS254_JP,101.550959,3.6503268
HS139_JP,101.5512533,3.6502693
HS138_JP,101.5480479,3.6530258
HS255_JP,101.5475443,3.6532429
HS137_JP,101.5469522,3.6539378
HS256_JP,101.5459595,3.6545407
HS136_JP,101.5453884,3.6552584
HS257_JP,101.5443461,3.6559547
HS135_JP,101.5419115,3.6582595
HS258_JP,101.5418458,3.6580958
HS123_JP,101.5214253,3.6760521
HS134_JP,101.5212869,3.6759594
SL411_JP,101.5265664,3.3272801
SL422_JP,101.5266808,3.3273703
SL423_JP,101.5266411,3.3262673
SL409_JP,101.5264999,3.3255576
SL426_JP,101.5281189,3.3185355
SL269_JP,101.5546625,3.3095817
HS23_JP,101.5828375,3.3515524
HS84_JP,101.5651863,3.362332
HS83_JP,101.5627221,3.3677539
HS370_JP,101.5589863,3.3990497
HS42_JP,101.5460759,3.4381327
SL453_JP,101.5873408,3.3370861
HS3_JP,101.5855388,3.349908
KL44_JP,101.6909537,3.1669739
HS57_JP,101.5581339,3.4038822
PPJ87_JP,101.6725009,2.9304649
PPJ86_JP,101.6727153,2.9303769
KL1565_JP,101.6981225,3.1468469
SP52_JP,101.6576293,2.9155821
SP68_JP,101.6575013,2.9160645
SP51_JP,101.6586886,2.9209254
SP378_JP,101.6313765,2.9192401
SP338_JP,101.618059,2.9409055
SP251_JP,101.617396,2.9440217
SP250_JP,101.6171263,2.9452939
SP249_JP,101.6171216,2.9467424
SP321_JP,101.6143691,2.9675054
SP246_JP,101.6135087,2.9699274
PPJ201_JP,101.7256399,2.9489376
PPJ207_JP,101.7285179,2.9506548
PPJ200_JP,101.728399,2.950214
SP5_JP,101.7311177,2.9595289
SP4_JP,101.7336567,2.9721042
SP376_JP,101.7305806,2.9710159
SP375_JP,101.7302245,2.9740922
SP374_JP,101.7312122,2.9753729
SP357_JP,101.7322438,2.97856
SP292_JP,101.7108117,2.9695331
SP39_JP,101.6683983,2.9178455
SP38_JP,101.6666259,2.9214499
SP99_JP,101.675118,2.8641008
SJ596_JP,101.716387,3.0229151
PPJ121_JP,101.6904032,2.933297
PPJ65_JP,101.6905036,2.9334177
PPJ46_JP,101.6873984,2.9249987
PPJ45_JP,101.6866713,2.9229179
PPJ43_JP,101.685238,2.9185236
PPJ53_JP,101.6856252,2.9184188
PPJ54_JP,101.684958,2.916492
PPJ55_JP,101.6842625,2.9142132
PPJ376_JP,101.6833509,2.9111302
PPJ56_JP,101.6827233,2.9096434
PPJ31_JP,101.6793216,2.9012236
PPJ30_JP,101.6784743,2.8988046
PPJ330_JP,101.6788063,2.8988865
PPJ5_JP,101.6733121,2.8955769
PPJ327_JP,101.6733019,2.8960055
SP29_JP,101.6603835,2.9399233
SP30_JP,101.6560363,2.9366836
SP346_JP,101.6554826,2.9293299
PPJ191_JP,101.7080771,2.9446964
PPJ185_JP,101.6979459,2.9459984
SP79_JP,101.6379369,2.9193262
SP82_JP,101.6376268,2.9194049
LG292_JP,101.5814185,2.9519111
LG301_JP,101.5812507,2.9517423
SJ705,101.5758944,2.995175
SJ202_JP,101.6744036,2.9885289
SJ194_JP,101.6780198,2.9917822
SJ193_JP,101.6786192,2.9937575
SJ212_JP,101.6683575,2.9963641
SJ190_JP,101.6792033,2.995395
SJ189_JP,101.6871057,3.0006066
SJ180_JP,101.6982873,3.0121815
SJ108_JP,101.7103764,3.0271763
SJ175_JP,101.7114743,3.0283131
SJ653_JP,101.7091517,3.0392333
KL2006_JP,101.7072439,3.0527863
KL2268_JP,101.7071643,3.0564649
KL784_JP,101.7068425,3.0627489
KL786_JP,101.7042231,3.0728201
KL1814_JP,101.7068139,3.1069216
KL1769_JP,101.7084164,3.1223354
KL866_JP,101.7100103,3.1385223
KL1772_JP,101.7096697,3.1393347
KL1823_JP,101.7057337,3.1443174
SJ144_JP,101.7148551,2.9999461
SJ169_JP,101.715141,3.0001436
SJ170_JP,101.718262,3.0016084
SJ648_JP,101.7185122,3.0017203
SJ650_JP,101.7172478,3.0048734
SJ647_JP,101.7173976,3.0058886
SJ114_JP,101.7151229,3.0067349
SJ115_JP,101.7152196,3.009783
SJ123_JP,101.7153813,3.0097005
SJ119_JP,101.7183355,3.0131112
SJ178_JP,101.7038827,3.0192791
SJ172_JP,101.7037871,3.0194055
SJ98_JP,101.704923,3.035986
SJ91_JP,101.7050612,3.0359317
SJ99_JP,101.7046473,3.0425396
SJ1_JP,101.704727,3.0422067
SJ100_JP,101.7045353,3.0451984
SJ90_JP,101.7047508,3.04505
SJ652_JP,101.7085195,3.0357414
KJ384_JP,101.7399345,3.0184428
KJ385_JP,101.7415572,3.0199025
KJ386_JP,101.7418651,3.0241684
KJ699_JP,101.7403752,3.0254946
KJ700_JP,101.735434,3.0252971
KL40_JP,101.6945745,3.157671
KL2067_JP,101.6920216,3.173383
KL617_JP,101.6907815,3.1917641
KL642_JP,101.6909605,3.1969452
KL1500_JP,101.6906752,3.1973245
SL28_JP,101.677451,3.2354434
SL29_JP,101.6751001,3.235156
SL77_JP,101.6806421,3.2538706
SL476_JP,101.6811073,3.2538393
KL1014_JP,101.6921123,3.1952706
KL996_JP,101.6921839,3.1953771
KL1484_JP,101.6484764,3.1660226
KL1483_JP,101.6485822,3.1659096
KL1683_JP,101.6486659,3.1670802
KL1482_JP,101.6487238,3.1667565
KL1711_JP,101.6492127,3.1702113
KL1674_JP,101.6493466,3.1697278
KL1590_JP,101.6510829,3.1741237
KL1589_JP,101.6511708,3.1740368
KL542_JP,101.6511931,3.1753688
KL1588_JP,101.6513086,3.1753975
KL1712_JP,101.6517853,3.1777099
KL1644_JP,101.651818,3.1774828
KL1587_JP,101.6521768,3.1788205
KL1586_JP,101.6522253,3.1786541
KL536_JP,101.676673,3.1824176
KL941_JP,101.6776289,3.1817
KL911_JP,101.7030855,3.2018316
KL910_JP,101.7026093,3.2032914
KL1632_JP,101.7027762,3.2076549
SL175_JP,101.7131524,3.217015
SL174_JP,101.7131029,3.2185289
SL102_JP,101.7128548,3.2187074
SL173_JP,101.7130374,3.2201247
SL110_JP,101.7139871,3.2280983
SL104_JP,101.7134562,3.228959
SL490_JP,101.7134384,3.2294962
SL106_JP,101.714306,3.2360774
SL171_JP,101.7144576,3.237351
SL170_JP,101.7142873,3.2394023
SL500_JP,101.7140391,3.241594
SL498_JP,101.7137729,3.2412741
SL169_JP,101.7139727,3.2429645
SL499_JP,101.7137223,3.2427369
SL167_JP,101.7167769,3.2446708
SL113_JP,101.7162707,3.2451615
SL155_JP,101.7338393,3.2496387
KL275_JP,101.6951384,3.1727073
